absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText,eyeTrackingStatus,DesignMatrixCondition
61284.2142325,133.4083,0.011746,4,Sweyepe,,1.329047,-0.05776642,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2245388,133.4193,0.0109724,4,Sweyepe,,1.327827,-0.0577067,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2390052,133.4327,0.0133809,4,Sweyepe,,1.326495,-0.05992916,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2504355,133.4439,0.0112225,4,Sweyepe,,1.32404,-0.06265396,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2601754,133.4547,0.0108164,4,Sweyepe,,1.322504,-0.06503659,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2717121,133.4654,0.0107304,4,Sweyepe,,1.320929,-0.06721345,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2815132,133.4759,0.0104693,4,Sweyepe,,1.319163,-0.06909293,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.2937169,133.4872,0.0113353,4,Sweyepe,,1.317379,-0.07080655,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.3046797,133.4991,0.0118482,4,Sweyepe,,1.315558,-0.07196378,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.31536,133.5094,0.0102546,4,Sweyepe,,1.313573,-0.07291401,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.3265433,133.5203,0.0109495,4,Sweyepe,,1.312279,-0.0734551,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.3386078,133.5326,0.0122564,4,Sweyepe,,1.310551,-0.07391103,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.3606673,133.5544,0.02184,4,Sweyepe,,1.307895,-0.07192867,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.3692971,133.5631,0.0087416,4,Sweyepe,,1.308761,-0.06949802,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,0
61284.3803474,133.575,0.011894,4,Sweyepe,,1.244309,-0.06218872,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,0
61284.3907179,133.5846,0.0095397,4,Sweyepe,,1.10851,-0.05320855,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,0
61284.4007319,133.5953,0.0107337,4,Sweyepe,,0.9920849,-0.04639999,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4126706,133.6065,0.0112385,4,Sweyepe,,0.9154987,-0.0427762,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4236366,133.6179,0.0113921,4,Sweyepe,,0.87688,-0.03941268,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4382147,133.629,0.0110165,4,Sweyepe,,0.8510717,-0.03438918,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4503225,133.6439,0.0149282,4,Sweyepe,,0.8411911,-0.02932652,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4714177,133.665,0.0211131,4,Sweyepe,,0.8349484,-0.02630153,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.4856472,133.6795,0.0144694,4,Sweyepe,,0.8351789,-0.02547678,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5104616,133.7041,0.0246645,4,Sweyepe,,0.8369961,-0.02376679,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5200792,133.7146,0.0104203,4,Sweyepe,,0.8375925,-0.02358722,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.53115,133.7249,0.0103028,4,Sweyepe,,0.8371918,-0.02340284,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5413128,133.736,0.0111432,4,Sweyepe,,0.8377065,-0.02277781,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5533163,133.7468,0.0107769,4,Sweyepe,,0.8374206,-0.02207211,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5633463,133.7577,0.0109067,4,Sweyepe,,0.839125,-0.02171381,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,1
61284.5749575,133.769,0.0113108,4,Sweyepe,,0.8345729,-0.02201846,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,0
61284.5867227,133.7807,0.0117279,4,Sweyepe,,0.7298898,-0.01604794,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,0
61284.5966347,133.7912,0.0104704,4,Sweyepe,,0.6552193,-0.01191212,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6090079,133.8025,0.0112885,4,Sweyepe,,0.6030729,-0.007162995,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6188439,133.8132,0.0107405,4,Sweyepe,,0.5710809,-0.002197187,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6314352,133.8256,0.0123703,4,Sweyepe,,0.5466093,0.003350045,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6416882,133.8362,0.0106261,4,Sweyepe,,0.5378104,0.007217126,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6576489,133.8515,0.0152652,4,Sweyepe,,0.5305082,0.01035229,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.6799804,133.8741,0.0226553,4,Sweyepe,,0.5291489,0.01416935,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.702007,133.8958,0.0216769,4,Sweyepe,,0.5322168,0.0159903,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.7239065,133.9178,0.0219524,4,Sweyepe,,0.5353404,0.0168215,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.7464155,133.9403,0.0225257,4,Sweyepe,,0.5361691,0.01542016,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.7687996,133.9624,0.0221237,4,Sweyepe,,0.5352546,0.01148287,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.77853,133.9729,0.0105117,4,Sweyepe,,0.534377,0.008697157,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.7900125,133.9841,0.0111795,4,Sweyepe,,0.533752,0.004257114,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8009352,133.9956,0.0114763,4,Sweyepe,,0.5330324,0.001951538,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8125301,134.0063,0.0107665,4,Sweyepe,,0.5324667,0.0005828744,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8230814,134.0175,0.0111653,4,Sweyepe,,0.5321159,8.376004e-05,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8354283,134.0296,0.0120468,4,Sweyepe,,0.5320528,-0.0002027287,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8472239,134.0414,0.0117888,4,Sweyepe,,0.5316989,-0.0002567842,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8579518,134.0522,0.0108288,4,Sweyepe,,0.5318339,-0.0006409098,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
61284.8702584,134.0644,0.0122483,4,Sweyepe,,0.5320687,-0.002129008,,,,Sweyepe,when a city has arranged things k like this y,When a city has arranged things like this you cannot easily change them,Available,2
